genNum,genMean,genBest
0,190239.38,202522
1,242756.69,250256
2,262483.37,270555
3,276640.38,281491
4,286067.58,291648
5,293131.86,297400
6,297299.74,300915
7,300273.99,303272
8,301934.48,304292
9,303032.58,305154
10,303727.51,305321
11,303776.8,305511
12,303625.43,305106
13,303591.56,305820
14,303733.13,305003
15,303803.09,305638
16,303726.37,305421
17,303745.45,305265
18,303754.09,305221
19,303802.98,305348
20,303657.35,305667
21,303667.8,305076
22,303675.08,305606
23,303650.21,305508
24,303747.87,305269
25,303847.89,305703
26,303640.79,305274
27,303697.99,305461
28,303749.01,305283
29,303752.35,305297
30,303669.99,305428
31,304324.6,305752
32,304470.64,305905
33,304534.32,306047
34,304491.41,306000
35,304537.41,306045
36,304493.02,305729
37,304532.21,305817
38,304473.63,305908
39,304536.9,305919
40,304503.78,305582
41,304594.48,305953
42,304654.95,306049
43,304492.8,305755
44,304653.1,305920
45,304659.03,306181
46,304689.75,305741
47,304668.63,306160
48,304577.33,305658
49,304691.55,305955
50,304521.27,305682
51,304525.28,305780
52,304583.28,305739
53,304575.45,305790
54,304486.42,305703
55,304608.59,306000
56,304564.92,306137
57,304493.69,305981
58,304560.16,305834
59,304553.27,305673
60,304599.32,305954
61,304609.31,305838
62,304539.09,305701
63,304587.91,305788
64,304653.96,305848
65,304524.71,305758
66,304730.81,306257
67,304672.96,305954
68,304700.05,305928
69,304540.34,305884
70,304598.64,306160
71,304692.13,305889
72,304624.82,306009
73,304686.12,305868
74,304617.98,305920
75,304609.36,305907
76,304635.74,305943
77,304644.7,306287
78,304608.97,305924
79,304651.78,305925
80,304669.52,306166
81,304773.45,305999
82,304603.22,305916
83,304582.04,305713
84,304490.26,305849
85,304577.53,305804
86,304641.45,305807
87,304604.26,306096
88,304632.32,305635
89,304669.19,305740
90,304520.32,305822
91,304588.88,305937
92,304733.33,306042
93,304616.21,305999
94,304615.78,306224
95,304648.24,305979
96,304745.22,306008
97,304560.03,305973
98,304731.83,305957
99,304680.01,305752
100,304572.69,305812
101,304650.11,305668
102,304612.51,306042
103,304563.83,306237
104,304430.23,306036
105,304617.49,305682
106,304615.67,306264
107,304684.91,306000
108,304640.71,305993
109,304650.55,305826
110,304634.1,305918
111,304607.1,306144
112,304533.66,305666
113,304673.29,305902
114,304658.62,305967
115,304596.39,305837
116,304624.85,305903
117,304585.83,305793
118,304548.46,305707
119,304629.58,305974
120,304657.27,305777
121,304726.35,305863
122,304707.05,305901
123,304613.64,305660
124,304451.61,305690
125,304700.85,305880
126,304698.35,306018
127,304700.55,306025
128,304655.34,305877
129,304607.2,305813
130,304630.57,306039
131,304679.08,306064
132,304653.25,305712
133,304652.0,306029
134,304603.54,305725
135,304669.53,306109
136,304557.28,305988
137,304660.65,306022
138,304615.62,305833
139,304709.58,305736
140,304629.46,305765
141,304547.5,305930
142,304587.06,305989
143,304795.15,306175
144,304722.82,305972
145,304472.48,306010
146,304687.9,306005
147,304694.45,305988
148,304594.31,305861
149,304687.26,305868
150,304724.01,305932
151,304646.31,306075
152,304702.68,306002
153,304608.45,305837
154,304623.43,306069
155,304514.38,306096
156,304567.1,305656
157,304562.82,305855
158,304733.22,306167
159,304632.01,305993
160,304637.54,305656
161,304573.26,305976
162,304665.16,305723
163,304460.76,305568
164,304666.48,305907
165,304477.75,305689
166,304676.56,305863
167,304582.73,305972
168,304537.51,306033
169,304632.86,306012
170,304660.62,305969
171,304737.48,305774
172,304625.75,306009
173,304671.68,305704
174,304659.76,305843
175,304647.67,306041
176,304541.27,305911
177,304676.93,305913
178,304531.09,306004
179,304601.5,305816
180,304648.65,305805
181,304542.29,305834
182,304793.19,305923
183,304585.86,305861
184,304475.82,305862
185,304589.45,305995
186,304684.2,305902
187,304637.59,305822
188,304657.51,305938
189,304524.61,305688
190,304637.12,306109
191,304635.33,305905
192,304674.52,305787
193,304698.26,306074
194,304686.96,305954
195,304643.43,305977
196,304610.76,305954
197,304612.72,305961
198,304636.13,305797
199,304724.71,306062
200,304582.06,306021
201,304607.9,306039
202,304709.01,306348
203,304561.86,305913
204,304649.41,305938
205,304539.82,305732
206,304533.55,305873
207,304594.33,305767
208,304573.69,306141
209,304688.2,306123
210,304575.8,306134
211,304542.86,305778
212,304503.99,305867
213,304592.47,305778
214,304654.64,305735
215,304574.8,305794
216,304580.83,305970
217,304562.89,305825
218,304604.71,305741
219,304616.17,306040
220,304614.73,305945
221,304588.35,305939
222,304604.36,305907
223,304565.18,305813
224,304683.48,305943
225,304562.76,306083
226,304695.09,306149
227,304641.43,306013
228,304592.34,306015
229,304635.82,305816
230,304596.49,305910
231,304676.0,305890
232,304683.68,305864
233,304589.59,305957
234,304605.46,305780
235,304635.2,306229
236,304589.59,306038
237,304682.94,305996
238,304627.05,305916
239,304545.29,305969
240,304623.04,306088
241,304672.47,306046
242,304602.12,305794
243,304711.0,306126
244,304668.33,305925
245,304721.42,305751
246,304649.09,306163
247,304564.96,306021
248,304621.24,305813
