genNum,genMean,genBest
0,0.0,0
1,184435.82,199142
2,221421.18,235044
3,248851.09,259063
4,267415.17,276958
5,280947.87,288477
6,289871.04,295454
7,295901.95,299094
8,299473.41,302048
9,301565.29,303332
10,302683.03,305005
11,302808.4,304733
12,302810.86,304703
13,302897.11,304691
14,302959.13,304625
15,302755.58,305181
16,302777.47,304936
17,302707.39,305180
18,302822.43,304546
19,302673.09,304540
20,302750.52,304732
21,302952.0,304805
22,302686.16,304695
23,302720.9,304673
24,302794.4,304808
25,302687.46,304655
26,302725.95,304813
27,302666.58,304441
28,302709.06,304565
29,302635.23,304704
30,302667.67,304764
31,302897.18,304601
32,302742.07,304424
33,304068.28,305420
34,304403.38,305963
35,304431.83,305575
36,304396.8,306006
37,304414.74,305798
38,304278.23,305361
39,304454.06,305831
40,304334.73,305855
41,304472.81,305800
42,304373.33,305861
43,304421.41,305993
44,304346.37,305581
45,304360.49,305833
46,304510.78,305978
47,304398.27,305788
48,304479.84,306167
49,304326.52,305610
50,304391.67,305774
51,304451.43,305867
52,304497.29,306243
53,304413.37,305604
54,304430.16,305730
55,304478.66,306207
56,304413.67,306130
57,304301.64,305529
58,304367.42,305857
59,304372.91,305620
60,304479.34,305685
61,304516.91,305899
62,304412.6,305641
63,304409.47,305569
64,304356.12,305537
65,304454.78,305789
66,304484.85,305906
67,304385.77,305599
68,304450.46,305699
69,304472.13,305662
70,304445.12,305686
71,304759.61,305692
72,304555.62,305774
73,304590.52,305854
74,304647.27,305792
75,304591.77,305932
76,304609.8,305955
77,304708.86,305752
78,304539.05,305956
79,304578.82,306042
80,304576.98,305781
81,304632.46,305927
82,304597.67,305595
83,304682.25,305899
84,304672.79,305925
85,304510.66,305796
86,304621.11,305883
87,304615.47,306038
88,304693.85,305775
89,304730.57,305922
90,304707.24,305962
91,304664.27,306105
92,304600.99,305845
93,304632.09,305666
94,304611.82,305775
95,304541.56,305904
96,304549.44,306024
97,304641.33,306079
98,304639.34,305772
99,304651.43,305887
100,304607.87,306031
101,304502.25,305936
102,304687.91,306088
103,304676.24,306057
104,304592.11,305922
