genNum,genMean,genBest
0,0.0,0
1,184854.02,197051
2,221900.86,233034
3,248075.91,257301
4,267265.55,273498
5,281037.93,287012
6,289603.04,293977
7,295479.08,299356
8,298956.69,302528
9,301307.32,303521
10,302599.32,304951
11,302895.06,305254
12,302724.02,304818
13,302696.32,304365
14,302687.98,304706
15,302756.26,304627
16,302751.09,304661
17,302771.47,305003
18,302834.35,304848
19,302703.29,305029
20,302686.63,304780
21,302730.4,304975
22,302714.0,305020
23,302694.4,304803
24,302635.69,304730
25,302678.67,304624
26,302768.01,304739
27,302732.17,304966
28,302779.18,304915
29,303920.99,305576
30,304401.09,306015
31,304311.99,305591
32,304485.82,305677
33,304477.64,305884
34,304329.04,305788
35,304453.85,305861
36,304454.09,305910
37,304400.33,305743
38,304332.05,306029
39,304403.29,305756
40,304320.85,305452
41,304315.69,305696
42,304388.38,306087
43,304379.53,305869
44,304532.87,305986
45,304374.95,305705
46,304312.85,305729
47,304411.35,305802
48,304312.43,305645
49,304351.58,305976
50,304413.25,305917
51,304269.38,305602
52,304431.59,305720
53,304481.92,306030
54,304369.06,305858
55,304443.72,305997
56,304379.83,305795
57,304428.29,305651
58,304469.2,305934
59,304301.84,305888
60,304431.47,305937
61,304525.44,305923
62,304475.33,305919
63,304610.13,306155
64,304730.53,305975
65,304561.86,305988
66,304715.84,305750
67,304562.9,305706
68,304539.31,305767
69,304681.84,305918
70,304644.4,305827
71,304604.48,305909
72,304620.04,306065
73,304575.61,305705
74,304607.85,305812
75,304526.26,305937
76,304619.12,306002
77,304634.22,306041
78,304557.17,306086
79,304615.67,305922
80,304719.38,306156
81,304604.47,305915
82,304590.2,305894
83,304576.0,305881
84,304578.32,305958
85,304692.25,305973
86,304595.9,305734
87,304577.44,305701
88,304638.52,305882
89,304508.65,305979
90,304649.48,306168
91,304630.56,305698
92,304599.27,306010
93,304618.72,305908
94,304627.02,305802
95,304568.21,306202
96,304607.23,306026
97,304616.87,305979
98,304704.29,306031
99,304426.65,305978
100,304524.83,305771
101,304626.63,305900
102,304531.99,305687
103,304658.34,305773
104,304656.65,306055
105,304472.89,305897
106,304519.93,305964
107,304563.93,305909
108,304674.69,306112
109,304607.31,305948
110,304749.54,305784
111,304773.19,306031
112,304799.01,305945
113,304675.54,306055
114,304611.51,306056
115,304687.91,306128
116,304557.41,306066
117,304559.67,305901
118,304557.26,305858
119,304713.47,306003
120,304656.29,305706
121,304673.83,305873
122,304580.1,305989
123,304732.95,305859
124,304569.86,305766
125,304594.37,306193
126,304666.71,306002
127,304581.65,306098
128,304636.38,306109
129,304641.34,306337
130,304537.36,305802
131,304565.54,305831
132,304584.57,305745
133,304669.88,306016
134,304695.74,305996
135,304598.61,305742
136,304690.19,305934
