genNum,genMean,genBest
0,0.0,0
1,185633.4,196247
2,221327.38,230180
3,248217.48,255873
4,267580.27,274983
5,280992.33,287739
6,289821.7,293703
7,295281.73,298492
8,299120.78,301909
9,301403.14,303880
10,302675.32,305249
11,302747.42,304625
12,302760.83,304486
13,302685.33,304819
14,302728.85,304758
15,302730.31,304698
16,302835.59,304845
17,302680.45,304585
18,302744.13,304871
19,302741.96,305272
20,302686.79,304979
21,302649.82,305071
22,302752.33,305021
23,302790.16,304948
24,302698.79,304328
25,302765.26,304410
26,302838.65,304546
27,302698.01,304567
28,302708.2,305186
29,302795.57,304561
30,302732.57,304971
31,302828.89,304506
32,302648.94,304371
33,302784.27,304814
34,302804.49,304692
35,302691.91,305533
36,302905.23,305255
37,302778.69,304421
38,302798.09,304718
39,302700.14,304556
40,302575.56,304784
41,302782.02,304871
42,302680.14,304705
43,302617.52,304763
44,302650.11,304945
45,302618.57,305460
46,302719.71,305222
47,302851.93,304873
48,302664.76,304512
49,302694.37,304818
50,302889.4,304492
51,302659.72,304485
52,302648.75,305371
53,303945.17,305539
54,304355.46,305636
55,304517.42,306040
56,304281.16,305757
57,304412.03,306103
58,304326.59,305635
59,304356.43,305696
60,304429.38,305595
61,304345.89,305699
62,304440.41,306061
63,304284.43,305752
64,304352.27,305744
65,304361.59,306077
66,304485.15,305887
67,304374.33,305747
68,304417.49,305701
69,304422.18,305955
70,304440.46,305878
71,304364.36,305790
72,304372.67,306052
73,304374.94,305626
74,304336.5,305634
75,304492.39,305954
76,304473.32,306182
77,304561.47,305989
78,304634.11,305812
79,304579.15,305748
80,304645.76,305932
81,304662.84,305887
82,304550.61,305990
83,304625.32,305900
84,304566.68,306164
85,304614.36,305937
86,304680.04,306079
87,304709.97,306208
88,304620.13,305959
89,304541.99,305933
90,304620.83,306131
91,304644.82,305946
92,304598.68,305937
93,304640.55,306212
94,304620.27,306054
95,304677.58,305945
96,304579.75,306024
97,304617.88,306016
98,304593.44,305707
99,304647.45,306048
100,304524.4,305685
101,304653.16,305703
102,304764.17,305861
103,304614.08,305984
104,304616.78,305973
105,304636.32,305851
106,304675.12,306004
107,304548.89,305985
108,304659.78,305889
109,304687.49,305845
110,304596.03,306016
111,304632.43,305900
112,304651.85,306238
113,304651.6,305873
114,304540.85,305753
115,304728.69,306101
116,304606.29,306179
117,304540.39,306022
118,304524.48,305628
119,304595.07,306080
120,304631.39,306229
121,304645.67,306116
122,304737.8,306003
123,304718.47,306093
124,304635.28,305763
125,304561.39,306023
126,304660.86,305735
127,304656.24,306026
128,304538.24,305784
129,304691.45,305959
130,304651.14,305686
131,304638.15,305961
132,304599.39,305920
133,304615.2,305795
134,304659.08,306134
135,304596.75,305636
136,304637.28,305925
137,304688.24,306028
138,304694.16,305832
139,304593.44,305671
140,304646.11,306193
141,304632.65,305971
142,304581.58,306078
143,304580.85,305833
144,304617.34,306282
145,304628.12,305851
146,304681.84,305999
147,304556.73,305855
148,304587.93,305731
149,304520.65,305776
150,304575.78,306095
151,304487.97,306184
152,304720.1,305848
153,304672.31,305942
154,304530.35,305947
155,304643.86,305593
156,304698.59,306075
157,304684.22,306038
158,304667.16,305953
159,304572.01,305610
160,304662.48,306086
161,304729.72,306092
162,304644.71,306348
163,304628.73,305645
164,304517.58,306039
165,304621.02,306026
166,304746.94,305825
167,304614.13,305797
168,304614.71,305948
169,304517.22,305840
170,304638.82,305778
171,304623.06,305807
172,304703.2,305829
173,304575.41,305650
174,304625.24,305975
175,304577.56,306348
176,304579.37,305942
177,304591.86,305905
