genNum,genMean,genBest
0,186948.02,204690
1,92600.06,104870
2,226212.11,236865
3,118253.12,126723
4,235339.12,247082
5,130295.2,141337
6,237384.42,248846
7,135466.33,146387
8,237440.13,247961
9,137708.39,149759
10,236757.43,245843
11,139089.51,150314
12,235842.31,245457
13,139978.06,150648
14,234778.39,244984
15,140982.2,151694
16,233726.79,244148
17,141926.74,151821
18,232834.12,245022
19,142875.31,152668
20,232094.49,245619
21,143581.96,152124
22,231260.5,244932
23,144458.4,154801
24,230355.37,242719
25,145491.83,155233
26,229590.5,242270
27,146470.28,157653
28,228773.91,239483
29,147331.85,156679
30,228022.15,237082
31,148054.49,157071
32,227260.67,237168
33,148794.58,160335
34,226502.61,236485
35,149620.76,161093
36,225619.31,235029
37,150431.5,162457
38,224842.56,234769
39,151314.6,163643
40,224150.24,233604
41,151981.5,164474
42,223488.68,233932
43,152588.38,165195
44,222654.58,233943
45,153437.61,164936
46,221866.4,233516
47,154244.19,164826
48,221115.2,232610
49,154900.86,165057
50,220341.46,229090
51,155591.4,165550
52,219833.88,229800
53,156126.59,165403
54,219116.09,229195
55,156996.53,167034
56,218256.15,228452
57,157800.86,167092
58,217527.9,227176
59,158460.7,165984
60,216845.08,226879
61,159200.45,169027
62,216130.27,226503
63,159897.16,169221
64,215486.58,225141
65,160465.84,170599
66,214888.6,224525
67,160932.54,171356
68,214527.48,225831
69,161605.98,172937
70,213878.32,224999
71,162216.14,172765
72,213217.32,223957
73,162717.61,172520
74,212803.86,223474
75,163138.96,173811
76,212236.74,224033
77,163818.9,174540
78,211616.09,224558
79,164262.29,174131
80,211282.56,223649
81,164608.93,175333
82,210935.91,223660
83,164958.51,176152
84,210428.33,222329
85,165463.18,176684
86,210009.62,221185
87,165883.69,176497
88,209523.7,218744
89,166360.46,176871
90,209017.58,217905
91,166831.26,177871
92,208671.99,219818
93,167324.86,179138
94,208165.3,219195
95,167650.22,179730
96,207817.55,217790
97,168139.7,179000
98,207321.81,218125
99,168620.33,178850
